Individual Race Samples,Date,Race Event Name,Race Number,Horse Name,Jockey,Last Raced,Weight,Start Position,Finish Position,Odds,LIFE%WIN,AVESPRAT,W/RACE,LSPEDRAT,JOCK%WIN0,JOCK#WIN0,JIMISTDATA,NEWDIST,timeSinceLastRace,Age Of Horse,finishingPostioninLastRace,Finish position 2,numerical finishing position,weightCarriedInPastRace,Binary Odds,Weight2,odds2,AVESPRAT2,W/Race2,LSPEDRAT 2,Timesince,JOCK#RACE,JOCK#WIN,JOCK%WIN,JOCK#TOP3TOTAL,JOCK#TOP3%,JOCK#RACEL2,JOCK#WINL2,JOCK%WINL2,JOCK#TOP3TL2,JOCK%TOP3L2
,4/1/2023,Sam Houston Race Park,82,Salado ,Jansen Melancon,3/12/2023,123,1,0,6.7,0.2308,84,"$24,953.00 ",98,,,,,20,6,10-Aug,8,0.8,119,1,0.123,0.98,0.84,$0.02 ,0.98,0.2,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/1/2023,Sam Houston Race Park,82,Skywave,Ernesto Valdez-Jiminez,2/19/2023,123,4,0,4.7,0.3636,79.5,"$11,500.00 ",87,,,,,41,5,11-Feb,2,0.18,119,0,0.123,0.87,0.795,$0.01 ,0.87,0.41,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/1/2023,Sam Houston Race Park,82,Carbon Stryker,Rene Diaz,2/21/2023,123,6,0,9.5,0.1429,76.75,"$51,906.00 ",72,,,,,39,5, 5/6,5,0.83,121,0,0.123,0.72,0.7675,$0.05 ,0.72,0.39,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/1/2023,Sam Houston Race Park,82,Flip The Coin Jan15201,Rodolfo Guerra,3/18/2023,123,7,0,10.4,0.1111,73,"$15,201.00 ",78,,,,,14,8,11-Jan,1,0.09,123,0,0.123,0.78,0.73,$0.02 ,0.78,0.14,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/1/2023,Sam Houston Race Park,82,Pinky Ring Bling,Lane Luzzi,2/18/2023,123,8,0,4.2,0.3333,75.5,"$19,418.00 ",74,,,,,42,4, 6/7,6,0.86,122,0,0.123,0.74,0.755,$0.02 ,0.74,0.42,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/1/2023,Sam Houston Race Park,82,Men of Kyle,Weston Hamilton,9/15/2022,123,5,0,8.8,0,88,"$7,100.00 ",81,,,,,198,7, 6/7,6,0.86,120,0,0.123,0.81,0.88,$0.01 ,0.81,1.98,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/1/2023,Sam Houston Race Park,82,Caymans Cobra,Anardis Rodriguez,3/19/2023,123,3,0,6.4,0.1111,79.75,"$4,478.00 ",77,,,,,13,8,6-Apr,4,0.67,123,0,0.123,0.77,0.7975,$0.00 ,0.77,0.13,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/1/2023,Sam Houston Race Park,82,Little Avenger,Eliazar Vera,3/18/2023,123,2,0,14.2,0.3333,54.5,"$3,230.00 ",34,,,,,14,7,11-Nov,11,1,123,0,0.123,0.34,0.545,$0.00 ,0.34,0.14,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/1/2023,Sam Houston Race Park,82,Yankee Indian,Stewart Elliot,3/19/2023,123,9,0,3,0.2857,80.75,"$32,809.00 ",89,,,,,13,5, 1/6,1,0.17,123,0,0.123,0.89,0.8075,$0.03 ,0.89,0.13,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/1/2023,Sam Houston Race Park,83,Palatial Times,Rodolfo Guerra,3/22/2023,123,4,0,2,0.1818,82.5,"$80,050.00 ",92,,,,,10,5, 1/7,1,0.14,121,1,0.123,0.92,0.825,$0.08 ,0.92,0.1,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/1/2023,Sam Houston Race Park,83,Buxterhooter,Floyd Wethey Jr,12/2/2022,119,6,0,21.9,0.25,69.25,"$2,900.00 ",64,,,,,120,8,10-May,5,0.5,121,0,0.119,0.64,0.6925,$0.00 ,0.64,1.2,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/1/2023,Sam Houston Race Park,83,Randello,Lane Luzzi,3/3/2023,119,8,0,5.1,0.2857,83,"$18,989.00 ",58,,,,,29,5,7-Jul,7,1,119,0,0.119,0.58,0.83,$0.02 ,0.58,0.29,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/1/2023,Sam Houston Race Park,83,Nautical Moon,Rene Diaz,3/3/2023,121,7,0,4.2,0.2857,84,"$30,976.00 ",72,,,,,29,5, 5/7,5,0.71,123,0,0.121,0.72,0.84,$0.03 ,0.72,0.29,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/1/2023,Sam Houston Race Park,83,Brickbat,Weston Hamilton,3/11/2023,119,3,0,9.7,0.25,74.75,"$35,081.00 ",54,,,,,21,6,10-Oct,10,1,119,0,0.119,0.54,0.7475,$0.04 ,0.54,0.21,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/1/2023,Sam Houston Race Park,83,Deanos Cape,Ernesto Valdez-Jiminez,3/10/2023,119,2,0,18.2,0.1,79.5,"$27,358.00 ",69,,,,,22,6,8-Apr,4,0.5,123,0,0.119,0.69,0.795,$0.03 ,0.69,0.22,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/1/2023,Sam Houston Race Park,83,G's Turn,Stewart Elliot,3/10/2023,119,5,0,5.3,0.2857,81,"$7,993.00 ",91,,,,,22,8,9-Jun,6,0.67,123,0,0.119,0.91,0.81,$0.01 ,0.91,0.22,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/1/2023,Sam Houston Race Park,83,Past Visions,Iram Diego,3/5/2023,119,9,0,10.6,0.1429,66,"$9,296.00 ",71,,,,,27,7, 4/9,4,0.44,123,0,0.119,0.71,0.66,$0.01 ,0.71,0.27,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/1/2023,Sam Houston Race Park,83,Epic Run,Anardis Rodriguez,2/5/2023,119,10,0,13.5,0.3,68.75,"$8,315.00 ",59,,,,,55,5,5-May,5,1,119,0,0.119,0.59,0.6875,$0.01 ,0.59,0.55,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/1/2023,Sam Houston Race Park,83,Vim and Vigor,Leandro Goncalves,3/24/2023,119,1,0,23.2,0.125,48.5,"$6,800.00 ",56,,,,,8,5, 7/8,7,0.88,119,0,0.119,0.56,0.485,$0.01 ,0.56,0.08,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/1/2023,Sam Houston Race Park,84,Templar Red,Leandro Goncalves,3/23/2023,123,3,0,6.8,0.2857,76,"$77,310.00 ",82,,,,,9,6, 1/8,1,0.13,123,1,0.123,0.82,0.76,$0.08 ,0.82,0.09,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/1/2023,Sam Houston Race Park,84,Moro Lingerie,Charle Oliveros,2/26/2023,121,7,0,5.4,0.1667,57.25,"$48,125.00 ",70,,,,,34,4, 1/8,1,0.13,119,0,0.121,0.7,0.5725,$0.05 ,0.7,0.34,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/1/2023,Sam Houston Race Park,84,Lady Got Moves,Rene Diaz,2/11/2023,121,5,0,7.7,0.1667,72,"$44,465.00 ",78,,,,,49,4, 1/9,1,0.11,123,0,0.121,0.78,0.72,$0.04 ,0.78,0.49,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/1/2023,Sam Houston Race Park,84,Get Serious,Stewart Elliot,2/20/2023,119,4,0,3.8,0.2,78.25,"$42,751.00 ",76,,,,,40,4,11-Mar,3,0.27,119,0,0.119,0.76,0.7825,$0.04 ,0.76,0.4,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/1/2023,Sam Houston Race Park,84,Hourglass Figure,Floyd Wethey Jr,3/12/2023,121,9,0,13.4,0.2222,81.5,"$16,292.00 ",84,,,,,20,5,10-Jul,7,0.7,119,0,0.121,0.84,0.815,$0.02 ,0.84,0.2,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/1/2023,Sam Houston Race Park,84,Glitterary,Ernesto Valdez-Jiminez,7/21/2022,119,10,0,9.9,0,78.25,"$20,737.00 ",73,,,,,254,5,9-Jun,6,0.67,121,0,0.119,0.73,0.7825,$0.02 ,0.73,2.54,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/1/2023,Sam Houston Race Park,84,Faded Memories,Iram Diego,3/17/2023,123,2,0,3.9,0.1667,80.5,"$10,825.00 ",90,,,,,15,5, 1/6,1,0.17,119,0,0.123,0.9,0.805,$0.01 ,0.9,0.15,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/1/2023,Sam Houston Race Park,84,Hushed Court Room,Freddy Manrrique,3/1/2023,119,1,0,23.3,0.25,69.5,"$37,084.00 ",69,,,,,31,5,9-Jun,6,0.67,123,0,0.119,0.69,0.695,$0.04 ,0.69,0.31,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/1/2023,Sam Houston Race Park,84,Honor Given,Gerado Mora,3/5/2023,119,6,0,4.7,0.25,70.5,"$26,000.00 ",77,,,,,27,6,8-Feb,2,0.25,123,0,0.119,0.77,0.705,$0.03 ,0.77,0.27,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/1/2023,Sam Houston Race Park,84,Paintbrush,Lane Luzzi,3/17/2023,119,8,0,21.8,0.375,55.75,"$12,376.00 ",59,,,,,15,4, 3/7,3,0.43,123,0,0.119,0.59,0.5575,$0.01 ,0.59,0.15,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/1/2023,Sandy Ridge At the Red Mile,85,Lajollas Legacy,Cristian Reyes,3/24/2023,128,3,0,3.8,0.1667,57.75,"$42,450.00 ",83,,,,,8,4,10-Jan,1,0.1,126,1,0.128,0.83,0.5775,$0.04 ,0.83,0.08,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/1/2023,Sandy Ridge At the Red Mile,85,Feature this Dream,Jorge Torres,1/21/2023,128,2,0,2.46,0.1,70.75,"$8,872.00 ",78,,,,,70,5,10-Mar,3,0.3,128,0,0.128,0.78,0.7075,$0.01 ,0.78,0.7,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/1/2023,Sandy Ridge At the Red Mile,85,Golden Doc,Gilbert Ortiz,3/10/2023,126,1,0,6.36,0.0909,56.5,"$18,444.00 ",55,,,,,22,3,8-Jun,5,0.75,126,0,0.126,0.55,0.565,$0.02 ,0.55,0.22,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/1/2023,Sandy Ridge At the Red Mile,85,Eyetinerari,Luz Martninez,2/4/2023,126,6,0,3.04,0.1111,63.75,"$2,490.00 ",69,,,,,56,3, 6/7,6,0.86,126,0,0.126,0.69,0.6375,$0.00 ,0.69,0.56,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/1/2023,Sandy Ridge At the Red Mile,85,Ajk Payyourtax,Jose Ruiz,11/22/2022,128,5,0,7.16,0,65.75,"$20,730.00 ",84,,,,,130,6,10-Mar,3,0.3,128,0,0.128,0.84,0.6575,$0.02 ,0.84,1.3,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/1/2023,Sandy Ridge At the Red Mile,85,Eye Capo,Daniel Torres,3/9/2023,126,4,0,7.43,0.125,68.75,"$5,693.00 ",68,,,,,23,3,9-Jun,6,0.67,125,0,0.126,0.68,0.6875,$0.01 ,0.68,0.23,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/1/2023,Sandy Ridge At the Red Mile,85,Flawless Streaker,Randy Edison,3/17/2023,128,7,0,10.73,0,39.25,"$1,960.00 ",47,,,,,15,4,7-Jun,6,0.86,126,0,0.128,0.47,0.3925,$0.00 ,0.47,0.15,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/1/2023,Sandy Ridge At the Red Mile,86,Feature This Winner,Daniel Torres,2/18/2023,128,1,0,6.3,0.1,68.5,"$16,477.00 ",75,,,,,42,5, 5/9,5,0.56,128,1,0.128,0.75,0.685,$0.02 ,0.75,0.42,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/1/2023,Sandy Ridge At the Red Mile,86,Three X a Ladie,Luz Martinez,10/22/2022,126,3,0,4.44,0.1429,63.25,"$8,760.00 ",71,,,,,161,3,10-Apr,4,0.4,130,0,0.126,0.71,0.6325,$0.01 ,0.71,1.61,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/1/2023,Sandy Ridge At the Red Mile,86,Ajk Forgiven,Jose Ruiz,11/11/2022,12,2,0,3.15,0.125,67.25,"$32,353.00 ",85,,,,,141,3,8-Feb,2,0.25,126,0,0.012,0.85,0.6725,$0.03 ,0.85,1.41,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/1/2023,Sandy Ridge At the Red Mile,86,Raci B,Jorge Torres,2/18/2023,128,6,0,3.8,0.5,32.5,"$15,692.00 ",57,,,,,42,4,10-Jun,6,0.6,128,0,0.128,0.57,0.325,$0.02 ,0.57,0.42,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/1/2023,Sandy Ridge At the Red Mile,86,Miss Royal Snow,Isidro Banuelos,11/21/2022,128,7,0,3.19,0,61.5,"$36,897.00 ",56,,,,,131,4,10-Jun,6,0.6,126,0,0.128,0.56,0.615,$0.04 ,0.56,1.31,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/1/2023,Sandy Ridge At the Red Mile,86,My Favorite Train,Juan Marquez,10/29/2022,126,4,0,5.66,0.125,62.75,"$8,063.00 ",54,,,,,154,3,9-Sep,9,1,124,0,0.126,0.54,0.6275,$0.01 ,0.54,1.54,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/1/2023,Sandy Ridge At the Red Mile,86,Falcon,Germarius O'Neal,11/17/2022,128,5,0,19.79,0,41.5,"$4,856.00 ",66,,,,,135,7,10-Apr,4,0.4,128,0,0.128,0.66,0.415,$0.00 ,0.66,1.35,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/1/2023,Sandy Ridge At the Red Mile,87,Hallmarke,Gilbert Ortiz,2/10/2023,128,1,0,2.55,0.3333,84.5,"$60,339.00 ",87,,,,,50,4, 1/8,1,0.13,128,0,0.128,0.87,0.845,$0.06 ,0.87,0.5,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/1/2023,Sandy Ridge At the Red Mile,87,Hh C J Shake,Ceasar Esqueda,10/12/2022,128,3,0,2.5,0.2857,78,"$51,540.00 ",68,,,,,171,6, 2/9,2,0.22,128,0,0.128,0.68,0.78,$0.05 ,0.68,1.71,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/1/2023,Sandy Ridge At the Red Mile,87,Ajk Enthusiasm,Jose Ruiz,11/15/2022,128,2,0,23.6,0.4,77.75,"$10,080.00 ",81,,,,,137,6, 1/8,1,0.13,128,0,0.128,0.81,0.7775,$0.01 ,0.81,1.37,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/1/2023,Sandy Ridge At the Red Mile,87,Its the Whiskey,Luz Martinez,9/6/2022,128,6,0,6.66,0.4,87,"$27,250.00 ",93,,,,,207,7,6-Feb,2,0.33,126,0,0.128,0.93,0.87,$0.03 ,0.93,2.07,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/1/2023,Sandy Ridge At the Red Mile,87,Im a Fancee Chik,Jorge Torres,9/17/2022,128,4,0,3.61,0.25,83,"$9,987.00 ",70,,,,,196,4, 5/9,5,0.56,128,0,0.128,0.7,0.83,$0.01 ,0.7,1.96,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/1/2023,Sandy Ridge At the Red Mile,87,Dancers Pass,Ricardo Garza-Cruz,11/12/2022,128,5,0,6.7,0.3333,84.25,"$7,376.00 ",84,,,,,140,4,11-Apr,4,0.36,124,0,0.128,0.84,0.8425,$0.01 ,0.84,1.4,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/1/2023,Sandy Ridge At the Red Mile,87,Alota Lovin,Juan Marquez,10/27/2022,128,8,0,19.21,0.3333,68.5,"$11,131.00 ",77,,,,,156,4, 1/9,1,0.11,126,0,0.128,0.77,0.685,$0.01 ,0.77,1.56,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/1/2023,Sandy Ridge At the Red Mile,87,Jess Gimme a Kiss,Isidro Banuelos,11/22/2022,128,7,0,24.07,0,58.75,"$6,608.00 ",57,,,,,130,5,10-Jul,7,0.7,128,0,0.128,0.57,0.5875,$0.01 ,0.57,1.3,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/1/2023,Sandy Ridge At the Red Mile,87,Abe,Giovani Vazquez-Gomez,6/7/2022,128,9,0,28.86,0,68.25,"$1,600.00 ",69,,,,,298,7, 5/9,5,0.56,131,0,0.128,0.69,0.6825,$0.00 ,0.69,2.98,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/1/2023,Sandy Ridge At the Red Mile,88,Candy Going Grand,Jorge Torres,3/9/2023,128,5,0,1.35,0.1111,81.75,"$35,955.00 ",93,,,,,23,4,9-Feb,2,0.22,126,1,0.128,0.93,0.8175,$0.04 ,0.93,0.23,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/1/2023,Sandy Ridge At the Red Mile,88,Apolitical Sass,Daniel Torres,3/16/2023,128,6,0,13.74,0.0909,76,"$14,788.00 ",74,,,,,16,4,10-Sep,9,0.9,126,0,0.128,0.74,0.76,$0.01 ,0.74,0.16,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/1/2023,Sandy Ridge At the Red Mile,88,Jess on The Run,Ricardo Garza-Cruz,11/18/2022,128,1,0,8.95,0.25,82,"$5,400.00 ",72,,,,,134,5, 5/9,5,0.56,126,0,0.128,0.72,0.82,$0.01 ,0.72,1.34,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/1/2023,Sandy Ridge At the Red Mile,88,Lrh Heart of Glass,Randy Edison,3/24/2023,128,3,0,6.92,0.3077,82.5,"$62,200.00 ",87,,,,,8,4,10-May,5,0.5,128,0,0.128,0.87,0.825,$0.06 ,0.87,0.08,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/1/2023,Sandy Ridge At the Red Mile,88,Shesa Otoole Yawls,Jose Olivo,3/22/2023,128,4,0,12.35,0.2,75.5,"$13,090.00 ",77,,,,,10,5, 4/5,4,0.8,128,0,0.128,0.77,0.755,$0.01 ,0.77,0.1,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/1/2023,Sandy Ridge At the Red Mile,88,Tf Runaway Kate,Gilbert Ortiz,3/15/2023,128,2,0,5.44,0.0769,73.5,"$7,480.00 ",75,,,,,17,5,6-Feb,2,0.33,128,0,0.128,0.75,0.735,$0.01 ,0.75,0.17,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/1/2023,Sandy Ridge At the Red Mile,88,Kenoma ,Juan Marquez,10/22/2022,128,7,0,7.11,0.1667,73,"$1,042.00 ",80,,,,,161,4, 2/9,2,0.22,126,0,0.128,0.8,0.73,$0.00 ,0.8,1.61,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/1/2023,Sandy Ridge At the Red Mile,88,Bodhi,Shanley Jackson,10/10/2022,128,8,0,6.51,0.5,88,"$6,646.00 ",93,,,,,173,5, 2/5,2,0.4,130,0,0.128,0.93,0.88,$0.01 ,0.93,1.73,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/1/2023,Santa Anita Park,89,Benedict Canyon,Hector Berrios,3/24/2022,124,3,0,3.4,0,71.5,"$54,580.00 ",67,,,,,373,4, 5/7,5,0.71,118,1,0.124,0.67,0.715,$0.05 ,0.67,3.73,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/1/2023,Santa Anita Park,89,Procrastination,Kazushi Kimura,2/19/2023,116,2,0,2.1,0.3333,65,"$32,280.00 ",78,,,,,41,3, 4/5,4,0.8,122,0,0.116,0.78,0.65,$0.03 ,0.78,0.41,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/1/2023,Santa Anita Park,89,Denim in Gold,Edwin Maldonado,3/5/2023,124,5,0,2,0.25,85.5,"$79,280.00 ",85,,,,,27,4,6-Apr,4,0.67,122,0,0.124,0.85,0.855,$0.08 ,0.85,0.27,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/1/2023,Santa Anita Park,89,Power Surge,Diego Herrera,4/9/2022,126,4,0,3,0.3333,79.75,"$27,196.00 ",91,,,,,357,4, 1/9,1,0.11,120,0,0.126,0.91,0.7975,$0.03 ,0.91,3.57,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/1/2023,Santa Anita Park,89,Liv and Let Liv ,Armando Aguilar,2/5/2023,117,1,0,14.4,0.2222,66,"$9,840.00 ",76,,,,,55,5,6-Feb,2,0.33,115,0,0.117,0.76,0.66,$0.01 ,0.76,0.55,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/1/2023,Santa Anita Park,90,Too Much Heaven,Geovanni Franco,2/9/2022,122,1,0,1.6,0,70,"$48,212.00 ",83,,,,,416,6, 3/8,3,0.38,122,1,0.122,0.83,0.7,$0.05 ,0.83,4.16,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/1/2023,Santa Anita Park,90,Annie's Song,Abel Cedillo,2/4/2023,122,3,0,1.7,0.2,83.25,"$20,600.00 ",84,,,,,56,4, 7/9,7,0.78,115,0,0.122,0.84,0.8325,$0.02 ,0.84,0.56,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/1/2023,Santa Anita Park,90,Flat Out Joy,Kyle Frey,3/4/2023,122,5,0,6.3,0.25,80,"$32,440.00 ",65,,,,,28,7, 7/8,7,0.88,124,0,0.122,0.65,0.8,$0.03 ,0.65,0.28,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/1/2023,Santa Anita Park,90,Vandalia,Armando Aguilar,2/18/2023,113,2,0,19.8,0.3333,74.75,"$4,840.00 ",68,,,,,42,4,6-Jun,6,1,124,0,0.113,0.68,0.7475,$0.00 ,0.68,0.42,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/1/2023,Santa Anita Park,90,Code Ribbon,Joe Bravo,2/17/2023,122,4,0,2.8,0.2222,91.25,"$4,246.00 ",96,,,,,43,4, 4/5,4,0.8,118,0,0.122,0.96,0.9125,$0.00 ,0.96,0.43,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
Maiden,4/1/2023,Santa Anita Park,91,UlTimate Gamble,Lanfranco Dettori,8/13/2022,118,2,0,0.7,0,21.25,"$52,800.00 ",85,,,,,231,3, 4/9,4,0.44,120,1,0.118,0.85,0.2125,$0.05 ,0.85,2.31,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/1/2023,Santa Anita Park,91,Palagio,Joe Bravo,1/27/2023,126,5,0,3.2,0,83.75,"$21,220.00 ",82,,,,,64,4,9-Jun,6,0.67,124,0,0.126,0.82,0.8375,$0.02 ,0.82,0.64,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/1/2023,Santa Anita Park,91,Lift Off,Mike Smith,3/4/2023,120,3,0,3.6,0,19,"$8,540.00 ",76,,,,,28,3,10-Jun,6,0.6,122,0,0.12,0.76,0.19,$0.01 ,0.76,0.28,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/1/2023,Santa Anita Park,91,Flat On,Ramon Vazquez,1/22/2023,118,1,0,7,0,53.5,"$17,220.00 ",75,,,,,69,3,8-Jun,6,0.75,123,0,0.118,0.75,0.535,$0.02 ,0.75,0.69,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/1/2023,Santa Anita Park,91,Seventeen Black,Umberto Rispoli,3/4/2023,118,4,0,33.6,0,16.75,"$27,340.00 ",67,,,,,28,3,10-Sep,9,0.9,122,0,0.118,0.67,0.1675,$0.03 ,0.67,0.28,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/1/2023,Santa Anita Park,92,Midnight Special,Abdul Alsagoor,2/11/2023,115,1,0,2,0,86.5,"$33,380.00 ",78,,,,,49,7,11-Apr,4,0.36,122,1,0.115,0.78,0.865,$0.03 ,0.78,0.49,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/1/2023,Santa Anita Park,92,Mighty Matt,Tiago Pereira ,3/5/2023,122,2,0,4.4,0.1538,82,"$28,330.00 ",84,,,,,27,4,9-Jun,6,0.67,115,0,0.122,0.84,0.82,$0.03 ,0.84,0.27,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/1/2023,Santa Anita Park,92,Afternoon Heat,Hector Berrios,2/11/2023,122,3,0,5.5,0,77,"$8,080.00 ",80,,,,,49,7,11-Mar,3,0.27,122,0,0.122,0.8,0.77,$0.01 ,0.8,0.49,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/1/2023,Santa Anita Park,92,Vicente's Shadow,Kevin Orozco,3/5/2023,122,6,0,75.3,0,75.5,"$18,080.00 ",76,,,,,27,8, 8/9,8,0.89,120,0,0.122,0.76,0.755,$0.02 ,0.76,0.27,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/1/2023,Santa Anita Park,92,Mr. Clutch,Franscisco Orduna-Rojas,3/4/2023,122,5,0,44.3,0.3333,71.25,"$13,690.00 ",80,,,,,28,6, 1/7,1,0.14,124,0,0.122,0.8,0.7125,$0.01 ,0.8,0.28,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/1/2023,Santa Anita Park,92,Box of Chocolates,Ramon Vazquez,2/12/2023,122,7,0,2.4,0.125,80.75,"$26,213.00 ",80,,,,,48,7, 4/5,4,0.8,122,0,0.122,0.8,0.8075,$0.03 ,0.8,0.48,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/1/2023,Santa Anita Park,92,Catbernay ,Geovanni Franco,2/4/2023,124,4,0,4.3,0,76.5,"$13,000.00 ",80,,,,,56,5,10-Jun,6,0.6,115,0,0.124,0.8,0.765,$0.01 ,0.8,0.56,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
